,datetime,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,TOA_SW_DWN,RH2M,QV2M,PS,WS2M,CLOUD_AMT,ALLSKY_SFC_LW_DWN,T2M
8079,2025-07-02 15:00:00,-999.0,-999.0,-999.0,-999.0,90.12,17.5,94.02,3.93,-999.0,-999.0,23.54
8080,2025-07-02 16:00:00,-999.0,-999.0,-999.0,-999.0,91.34,17.29,94.02,3.54,-999.0,-999.0,23.12
8081,2025-07-02 17:00:00,-999.0,-999.0,-999.0,-999.0,93.33,17.14,94.01,3.23,-999.0,-999.0,22.62
8082,2025-07-02 18:00:00,-999.0,-999.0,-999.0,-999.0,95.03,17.01,94.02,2.82,-999.0,-999.0,22.2
8083,2025-07-02 19:00:00,-999.0,-999.0,-999.0,-999.0,96.26,16.91,94.05,2.47,-999.0,-999.0,21.9
8084,2025-07-02 20:00:00,-999.0,-999.0,-999.0,-999.0,97.2,16.92,94.11,2.46,-999.0,-999.0,21.76
8085,2025-07-02 21:00:00,-999.0,-999.0,-999.0,-999.0,97.61,16.97,94.17,2.63,-999.0,-999.0,21.75
8086,2025-07-02 22:00:00,-999.0,-999.0,-999.0,-999.0,97.71,17.04,94.17,2.68,-999.0,-999.0,21.8
8087,2025-07-02 23:00:00,-999.0,-999.0,-999.0,-999.0,97.82,17.08,94.12,2.74,-999.0,-999.0,21.81
8088,2025-07-03 00:00:00,-999.0,-999.0,-999.0,-999.0,97.83,17.13,94.03,3.01,-999.0,-999.0,21.84
8089,2025-07-03 01:00:00,-999.0,-999.0,-999.0,-999.0,97.79,17.21,93.95,3.19,-999.0,-999.0,21.91
8090,2025-07-03 02:00:00,-999.0,-999.0,-999.0,-999.0,97.56,17.26,93.92,3.29,-999.0,-999.0,21.99
8091,2025-07-03 03:00:00,-999.0,-999.0,-999.0,-999.0,97.52,17.25,93.94,3.16,-999.0,-999.0,21.99
8092,2025-07-03 04:00:00,-999.0,-999.0,-999.0,-999.0,97.66,17.29,93.98,3.14,-999.0,-999.0,22.01
8093,2025-07-03 05:00:00,-999.0,-999.0,-999.0,-999.0,97.89,17.33,94.03,3.11,-999.0,-999.0,22.02
8094,2025-07-03 06:00:00,-999.0,-999.0,-999.0,-999.0,97.77,17.54,94.12,2.91,-999.0,-999.0,22.25
8095,2025-07-03 07:00:00,-999.0,-999.0,-999.0,-999.0,96.48,17.67,94.18,3.12,-999.0,-999.0,22.6
8096,2025-07-03 08:00:00,-999.0,-999.0,-999.0,-999.0,92.49,17.75,94.23,3.74,-999.0,-999.0,23.38
8097,2025-07-03 09:00:00,-999.0,-999.0,-999.0,-999.0,87.49,17.59,94.26,4.41,-999.0,-999.0,24.16
8098,2025-07-03 10:00:00,-999.0,-999.0,-999.0,-999.0,85.05,17.77,94.25,4.6,-999.0,-999.0,24.8
8099,2025-07-03 11:00:00,-999.0,-999.0,-999.0,-999.0,83.64,17.92,94.2,4.62,-999.0,-999.0,25.21
8100,2025-07-03 12:00:00,-999.0,-999.0,-999.0,-999.0,84.83,17.82,94.15,4.37,-999.0,-999.0,24.87
8101,2025-07-03 13:00:00,-999.0,-999.0,-999.0,-999.0,87.55,17.78,94.12,4.06,-999.0,-999.0,24.3
8102,2025-07-03 14:00:00,-999.0,-999.0,-999.0,-999.0,90.57,17.8,94.09,3.77,-999.0,-999.0,23.75
8103,2025-07-03 15:00:00,-999.0,-999.0,-999.0,-999.0,92.04,17.75,94.06,3.75,-999.0,-999.0,23.43
8104,2025-07-03 16:00:00,-999.0,-999.0,-999.0,-999.0,92.81,17.73,94.04,3.68,-999.0,-999.0,23.27
8105,2025-07-03 17:00:00,-999.0,-999.0,-999.0,-999.0,93.84,17.71,94.05,3.5,-999.0,-999.0,23.07
8106,2025-07-03 18:00:00,-999.0,-999.0,-999.0,-999.0,95.77,17.71,94.08,3.23,-999.0,-999.0,22.74
8107,2025-07-03 19:00:00,-999.0,-999.0,-999.0,-999.0,96.7,17.59,94.13,3.31,-999.0,-999.0,22.48
8108,2025-07-03 20:00:00,-999.0,-999.0,-999.0,-999.0,96.99,17.45,94.19,3.41,-999.0,-999.0,22.31
8109,2025-07-03 21:00:00,-999.0,-999.0,-999.0,-999.0,97.15,17.32,94.24,3.44,-999.0,-999.0,22.17
8110,2025-07-03 22:00:00,-999.0,-999.0,-999.0,-999.0,97.3,17.22,94.24,3.46,-999.0,-999.0,22.05
8111,2025-07-03 23:00:00,-999.0,-999.0,-999.0,-999.0,97.31,17.18,94.17,3.66,-999.0,-999.0,22.0
8112,2025-07-04 00:00:00,-999.0,-999.0,-999.0,-999.0,97.46,17.2,94.1,3.82,-999.0,-999.0,21.98
8113,2025-07-04 01:00:00,-999.0,-999.0,-999.0,-999.0,97.74,17.24,94.03,3.96,-999.0,-999.0,21.96
8114,2025-07-04 02:00:00,-999.0,-999.0,-999.0,-999.0,97.71,17.28,94.01,3.82,-999.0,-999.0,22.0
8115,2025-07-04 03:00:00,-999.0,-999.0,-999.0,-999.0,97.66,17.32,94.04,3.55,-999.0,-999.0,22.05
8116,2025-07-04 04:00:00,-999.0,-999.0,-999.0,-999.0,97.5,17.42,94.1,3.19,-999.0,-999.0,22.18
8117,2025-07-04 05:00:00,-999.0,-999.0,-999.0,-999.0,97.4,17.51,94.15,3.08,-999.0,-999.0,22.29
8118,2025-07-04 06:00:00,-999.0,-999.0,-999.0,-999.0,96.88,17.6,94.2,3.28,-999.0,-999.0,22.47
8119,2025-07-04 07:00:00,-999.0,-999.0,-999.0,-999.0,94.5,17.58,94.25,3.79,-999.0,-999.0,22.87
8120,2025-07-04 08:00:00,-999.0,-999.0,-999.0,-999.0,91.28,17.56,94.28,4.38,-999.0,-999.0,23.43
8121,2025-07-04 09:00:00,-999.0,-999.0,-999.0,-999.0,88.09,17.8,94.31,4.64,-999.0,-999.0,24.25
8122,2025-07-04 10:00:00,-999.0,-999.0,-999.0,-999.0,84.78,17.94,94.31,4.74,-999.0,-999.0,25.02
8123,2025-07-04 11:00:00,-999.0,-999.0,-999.0,-999.0,83.99,18.07,94.27,4.79,-999.0,-999.0,25.29
8124,2025-07-04 12:00:00,-999.0,-999.0,-999.0,-999.0,84.31,18.0,94.2,4.73,-999.0,-999.0,25.15
8125,2025-07-04 13:00:00,-999.0,-999.0,-999.0,-999.0,85.04,17.9,94.13,4.52,-999.0,-999.0,24.9
8126,2025-07-04 14:00:00,-999.0,-999.0,-999.0,-999.0,85.54,17.86,94.1,4.51,-999.0,-999.0,24.76
8127,2025-07-04 15:00:00,-999.0,-999.0,-999.0,-999.0,86.59,17.7,94.12,4.14,-999.0,-999.0,24.41
8128,2025-07-04 16:00:00,-999.0,-999.0,-999.0,-999.0,88.36,17.59,94.12,4.07,-999.0,-999.0,23.97
8129,2025-07-04 17:00:00,-999.0,-999.0,-999.0,-999.0,90.21,17.46,94.1,4.02,-999.0,-999.0,23.5
8130,2025-07-04 18:00:00,-999.0,-999.0,-999.0,-999.0,92.8,17.3,94.1,3.58,-999.0,-999.0,22.88
8131,2025-07-04 19:00:00,-999.0,-999.0,-999.0,-999.0,94.74,17.23,94.13,3.13,-999.0,-999.0,22.48
8132,2025-07-04 20:00:00,-999.0,-999.0,-999.0,-999.0,95.39,17.19,94.2,3.04,-999.0,-999.0,22.34
8133,2025-07-04 21:00:00,-999.0,-999.0,-999.0,-999.0,95.79,17.1,94.27,3.23,-999.0,-999.0,22.2
8134,2025-07-04 22:00:00,-999.0,-999.0,-999.0,-999.0,96.7,17.12,94.31,3.11,-999.0,-999.0,22.07
8135,2025-07-04 23:00:00,-999.0,-999.0,-999.0,-999.0,97.56,17.22,94.25,3.25,-999.0,-999.0,22.01
8136,2025-07-05 00:00:00,-999.0,-999.0,-999.0,-999.0,97.85,17.36,94.18,3.41,-999.0,-999.0,22.08
8137,2025-07-05 01:00:00,-999.0,-999.0,-999.0,-999.0,97.86,17.44,94.11,3.49,-999.0,-999.0,22.14
8138,2025-07-05 02:00:00,-999.0,-999.0,-999.0,-999.0,97.91,17.47,94.06,3.56,-999.0,-999.0,22.15
8139,2025-07-05 03:00:00,-999.0,-999.0,-999.0,-999.0,97.7,17.41,94.05,3.62,-999.0,-999.0,22.13
8140,2025-07-05 04:00:00,-999.0,-999.0,-999.0,-999.0,97.73,17.48,94.06,3.39,-999.0,-999.0,22.19
8141,2025-07-05 05:00:00,-999.0,-999.0,-999.0,-999.0,97.04,17.36,94.09,3.64,-999.0,-999.0,22.2
8142,2025-07-05 06:00:00,-999.0,-999.0,-999.0,-999.0,96.31,17.41,94.15,3.73,-999.0,-999.0,22.38
8143,2025-07-05 07:00:00,-999.0,-999.0,-999.0,-999.0,94.24,17.67,94.2,3.72,-999.0,-999.0,22.99
8144,2025-07-05 08:00:00,-999.0,-999.0,-999.0,-999.0,92.1,17.81,94.25,3.67,-999.0,-999.0,23.51
8145,2025-07-05 09:00:00,-999.0,-999.0,-999.0,-999.0,90.67,17.87,94.28,3.82,-999.0,-999.0,23.83
8146,2025-07-05 10:00:00,-999.0,-999.0,-999.0,-999.0,88.96,17.91,94.26,4.29,-999.0,-999.0,24.18
8147,2025-07-05 11:00:00,-999.0,-999.0,-999.0,-999.0,87.15,17.94,94.21,4.75,-999.0,-999.0,24.54
8148,2025-07-05 12:00:00,-999.0,-999.0,-999.0,-999.0,87.01,17.76,94.15,4.73,-999.0,-999.0,24.39
8149,2025-07-05 13:00:00,-999.0,-999.0,-999.0,-999.0,88.76,17.59,94.09,4.55,-999.0,-999.0,23.89
8150,2025-07-05 14:00:00,-999.0,-999.0,-999.0,-999.0,90.7,17.54,94.07,4.37,-999.0,-999.0,23.48
8151,2025-07-05 15:00:00,-999.0,-999.0,-999.0,-999.0,91.48,17.59,94.04,4.16,-999.0,-999.0,23.38
8152,2025-07-05 16:00:00,-999.0,-999.0,-999.0,-999.0,92.62,17.63,94.03,4.11,-999.0,-999.0,23.21
8153,2025-07-05 17:00:00,-999.0,-999.0,-999.0,-999.0,94.09,17.64,94.03,4.08,-999.0,-999.0,22.96
8154,2025-07-05 18:00:00,-999.0,-999.0,-999.0,-999.0,95.35,17.58,94.07,3.9,-999.0,-999.0,22.69
8155,2025-07-05 19:00:00,-999.0,-999.0,-999.0,-999.0,96.01,17.44,94.09,3.84,-999.0,-999.0,22.45
8156,2025-07-05 20:00:00,-999.0,-999.0,-999.0,-999.0,96.24,17.25,94.13,3.97,-999.0,-999.0,22.24
8157,2025-07-05 21:00:00,-999.0,-999.0,-999.0,-999.0,96.53,17.18,94.16,4.13,-999.0,-999.0,22.13
8158,2025-07-05 22:00:00,-999.0,-999.0,-999.0,-999.0,96.84,17.17,94.18,4.08,-999.0,-999.0,22.07
8159,2025-07-05 23:00:00,-999.0,-999.0,-999.0,-999.0,97.2,17.22,94.14,4.02,-999.0,-999.0,22.05
8160,2025-07-06 00:00:00,-999.0,-999.0,-999.0,-999.0,97.67,17.36,94.07,3.89,-999.0,-999.0,22.09
8161,2025-07-06 01:00:00,-999.0,-999.0,-999.0,-999.0,97.79,17.5,94.01,3.81,-999.0,-999.0,22.19
8162,2025-07-06 02:00:00,-999.0,-999.0,-999.0,-999.0,97.71,17.59,93.97,3.79,-999.0,-999.0,22.28
8163,2025-07-06 03:00:00,-999.0,-999.0,-999.0,-999.0,97.42,17.56,93.96,3.83,-999.0,-999.0,22.3
8164,2025-07-06 04:00:00,-999.0,-999.0,-999.0,-999.0,97.13,17.47,93.99,3.71,-999.0,-999.0,22.27
8165,2025-07-06 05:00:00,-999.0,-999.0,-999.0,-999.0,97.06,17.29,94.02,3.57,-999.0,-999.0,22.12
8166,2025-07-06 06:00:00,-999.0,-999.0,-999.0,-999.0,96.1,17.2,94.09,3.52,-999.0,-999.0,22.21
8167,2025-07-06 07:00:00,-999.0,-999.0,-999.0,-999.0,94.88,17.35,94.14,3.7,-999.0,-999.0,22.57
8168,2025-07-06 08:00:00,-999.0,-999.0,-999.0,-999.0,93.45,17.58,94.17,4.1,-999.0,-999.0,23.04
8169,2025-07-06 09:00:00,-999.0,-999.0,-999.0,-999.0,91.61,17.85,94.17,4.51,-999.0,-999.0,23.62
8170,2025-07-06 10:00:00,-999.0,-999.0,-999.0,-999.0,88.63,18.14,94.14,5.09,-999.0,-999.0,24.43
8171,2025-07-06 11:00:00,-999.0,-999.0,-999.0,-999.0,86.26,18.12,94.1,5.4,-999.0,-999.0,24.86
8172,2025-07-06 12:00:00,-999.0,-999.0,-999.0,-999.0,86.97,18.18,94.06,5.49,-999.0,-999.0,24.77
8173,2025-07-06 13:00:00,-999.0,-999.0,-999.0,-999.0,87.02,18.0,94.04,5.32,-999.0,-999.0,24.59
8174,2025-07-06 14:00:00,-999.0,-999.0,-999.0,-999.0,89.26,17.91,94.01,4.85,-999.0,-999.0,24.08
8175,2025-07-06 15:00:00,-999.0,-999.0,-999.0,-999.0,90.64,17.83,94.01,4.31,-999.0,-999.0,23.75
8176,2025-07-06 16:00:00,-999.0,-999.0,-999.0,-999.0,91.77,17.75,94.01,4.0,-999.0,-999.0,23.47
8177,2025-07-06 17:00:00,-999.0,-999.0,-999.0,-999.0,93.8,17.75,94.02,3.72,-999.0,-999.0,23.11
8178,2025-07-06 18:00:00,-999.0,-999.0,-999.0,-999.0,95.8,17.78,94.02,3.5,-999.0,-999.0,22.79
8179,2025-07-06 19:00:00,-999.0,-999.0,-999.0,-999.0,96.82,17.75,94.04,3.43,-999.0,-999.0,22.59
8180,2025-07-06 20:00:00,-999.0,-999.0,-999.0,-999.0,96.91,17.61,94.06,3.62,-999.0,-999.0,22.45
8181,2025-07-06 21:00:00,-999.0,-999.0,-999.0,-999.0,96.88,17.53,94.11,3.52,-999.0,-999.0,22.39
8182,2025-07-06 22:00:00,-999.0,-999.0,-999.0,-999.0,96.82,17.45,94.14,3.47,-999.0,-999.0,22.33
8183,2025-07-06 23:00:00,-999.0,-999.0,-999.0,-999.0,96.86,17.39,94.1,3.4,-999.0,-999.0,22.26
8184,2025-07-07 00:00:00,-999.0,-999.0,-999.0,-999.0,97.08,17.31,94.05,3.31,-999.0,-999.0,22.14
8185,2025-07-07 01:00:00,-999.0,-999.0,-999.0,-999.0,97.52,17.27,94.0,3.27,-999.0,-999.0,22.02
8186,2025-07-07 02:00:00,-999.0,-999.0,-999.0,-999.0,97.57,17.23,93.98,3.45,-999.0,-999.0,21.97
8187,2025-07-07 03:00:00,-999.0,-999.0,-999.0,-999.0,97.48,17.21,94.0,3.46,-999.0,-999.0,21.97
8188,2025-07-07 04:00:00,-999.0,-999.0,-999.0,-999.0,97.5,17.28,94.04,3.1,-999.0,-999.0,22.04
8189,2025-07-07 05:00:00,-999.0,-999.0,-999.0,-999.0,97.56,17.4,94.09,2.81,-999.0,-999.0,22.15
8190,2025-07-07 06:00:00,-999.0,-999.0,-999.0,-999.0,97.55,17.54,94.13,2.76,-999.0,-999.0,22.29
8191,2025-07-07 07:00:00,-999.0,-999.0,-999.0,-999.0,96.65,17.64,94.17,2.92,-999.0,-999.0,22.54
8192,2025-07-07 08:00:00,-999.0,-999.0,-999.0,-999.0,94.45,17.72,94.2,3.21,-999.0,-999.0,23.0
8193,2025-07-07 09:00:00,-999.0,-999.0,-999.0,-999.0,91.99,17.85,94.22,3.52,-999.0,-999.0,23.56
8194,2025-07-07 10:00:00,-999.0,-999.0,-999.0,-999.0,90.28,18.0,94.22,3.85,-999.0,-999.0,24.01
8195,2025-07-07 11:00:00,-999.0,-999.0,-999.0,-999.0,87.83,18.03,94.19,4.2,-999.0,-999.0,24.49
8196,2025-07-07 12:00:00,-999.0,-999.0,-999.0,-999.0,85.49,17.95,94.14,4.37,-999.0,-999.0,24.86
8197,2025-07-07 13:00:00,-999.0,-999.0,-999.0,-999.0,85.57,18.09,94.12,4.29,-999.0,-999.0,24.97
8198,2025-07-07 14:00:00,-999.0,-999.0,-999.0,-999.0,85.12,17.93,94.12,4.07,-999.0,-999.0,24.91
8199,2025-07-07 15:00:00,-999.0,-999.0,-999.0,-999.0,85.93,17.64,94.1,4.06,-999.0,-999.0,24.48
8200,2025-07-07 16:00:00,-999.0,-999.0,-999.0,-999.0,87.09,17.41,94.11,3.97,-999.0,-999.0,24.04
8201,2025-07-07 17:00:00,-999.0,-999.0,-999.0,-999.0,89.1,17.19,94.15,3.53,-999.0,-999.0,23.46
8202,2025-07-07 18:00:00,-999.0,-999.0,-999.0,-999.0,92.53,17.12,94.22,2.87,-999.0,-999.0,22.78
8203,2025-07-07 19:00:00,-999.0,-999.0,-999.0,-999.0,95.51,17.22,94.26,2.54,-999.0,-999.0,22.36
8204,2025-07-07 20:00:00,-999.0,-999.0,-999.0,-999.0,96.59,17.33,94.27,2.45,-999.0,-999.0,22.28
8205,2025-07-07 21:00:00,-999.0,-999.0,-999.0,-999.0,96.58,17.29,94.25,2.39,-999.0,-999.0,22.24
8206,2025-07-07 22:00:00,-999.0,-999.0,-999.0,-999.0,96.82,17.2,94.22,2.15,-999.0,-999.0,22.11
8207,2025-07-07 23:00:00,-999.0,-999.0,-999.0,-999.0,97.34,17.27,94.17,2.1,-999.0,-999.0,22.08
8208,2025-07-08 00:00:00,-999.0,-999.0,-999.0,-999.0,97.52,17.42,94.12,2.08,-999.0,-999.0,22.18
8209,2025-07-08 01:00:00,-999.0,-999.0,-999.0,-999.0,97.54,17.47,94.1,2.08,-999.0,-999.0,22.22
8210,2025-07-08 02:00:00,-999.0,-999.0,-999.0,-999.0,97.6,17.55,94.08,2.16,-999.0,-999.0,22.28
8211,2025-07-08 03:00:00,-999.0,-999.0,-999.0,-999.0,98.01,17.66,94.06,2.15,-999.0,-999.0,22.31
8212,2025-07-08 04:00:00,-999.0,-999.0,-999.0,-999.0,98.2,17.77,94.07,2.19,-999.0,-999.0,22.38
8213,2025-07-08 05:00:00,-999.0,-999.0,-999.0,-999.0,98.3,17.85,94.09,2.22,-999.0,-999.0,22.44
8214,2025-07-08 06:00:00,-999.0,-999.0,-999.0,-999.0,97.95,17.92,94.12,2.47,-999.0,-999.0,22.57
8215,2025-07-08 07:00:00,-999.0,-999.0,-999.0,-999.0,95.96,17.89,94.18,2.82,-999.0,-999.0,22.89
8216,2025-07-08 08:00:00,-999.0,-999.0,-999.0,-999.0,93.92,17.94,94.23,2.99,-999.0,-999.0,23.3
8217,2025-07-08 09:00:00,-999.0,-999.0,-999.0,-999.0,92.71,18.09,94.28,3.25,-999.0,-999.0,23.66
8218,2025-07-08 10:00:00,-999.0,-999.0,-999.0,-999.0,92.41,18.17,94.29,3.46,-999.0,-999.0,23.79
8219,2025-07-08 11:00:00,-999.0,-999.0,-999.0,-999.0,92.09,18.24,94.29,3.59,-999.0,-999.0,23.91
8220,2025-07-08 12:00:00,-999.0,-999.0,-999.0,-999.0,92.57,18.21,94.25,3.46,-999.0,-999.0,23.79
8221,2025-07-08 13:00:00,-999.0,-999.0,-999.0,-999.0,93.24,18.26,94.23,3.16,-999.0,-999.0,23.71
8222,2025-07-08 14:00:00,-999.0,-999.0,-999.0,-999.0,93.59,18.31,94.21,2.99,-999.0,-999.0,23.69
8223,2025-07-08 15:00:00,-999.0,-999.0,-999.0,-999.0,93.87,18.37,94.19,3.02,-999.0,-999.0,23.69
8224,2025-07-08 16:00:00,-999.0,-999.0,-999.0,-999.0,93.58,18.35,94.16,3.23,-999.0,-999.0,23.72
8225,2025-07-08 17:00:00,-999.0,-999.0,-999.0,-999.0,94.21,18.24,94.17,3.18,-999.0,-999.0,23.51
8226,2025-07-08 18:00:00,-999.0,-999.0,-999.0,-999.0,96.11,18.15,94.18,2.97,-999.0,-999.0,23.1
8227,2025-07-08 19:00:00,-999.0,-999.0,-999.0,-999.0,97.27,18.12,94.21,2.9,-999.0,-999.0,22.88
8228,2025-07-08 20:00:00,-999.0,-999.0,-999.0,-999.0,97.68,18.08,94.24,2.95,-999.0,-999.0,22.78
8229,2025-07-08 21:00:00,-999.0,-999.0,-999.0,-999.0,97.83,18.06,94.26,3.0,-999.0,-999.0,22.74
8230,2025-07-08 22:00:00,-999.0,-999.0,-999.0,-999.0,97.95,18.06,94.26,2.95,-999.0,-999.0,22.72
8231,2025-07-08 23:00:00,-999.0,-999.0,-999.0,-999.0,97.95,17.99,94.22,2.95,-999.0,-999.0,22.65
8232,2025-07-09 00:00:00,-999.0,-999.0,-999.0,-999.0,97.95,17.91,94.18,2.87,-999.0,-999.0,22.57
8233,2025-07-09 01:00:00,-999.0,-999.0,-999.0,-999.0,98.03,17.8,94.14,2.85,-999.0,-999.0,22.45
8234,2025-07-09 02:00:00,-999.0,-999.0,-999.0,-999.0,98.01,17.71,94.14,2.81,-999.0,-999.0,22.37
8235,2025-07-09 03:00:00,-999.0,-999.0,-999.0,-999.0,98.05,17.69,94.16,2.55,-999.0,-999.0,22.35
8236,2025-07-09 04:00:00,-999.0,-999.0,-999.0,-999.0,97.99,17.72,94.18,2.49,-999.0,-999.0,22.39
8237,2025-07-09 05:00:00,-999.0,-999.0,-999.0,-999.0,97.98,17.73,94.18,2.6,-999.0,-999.0,22.4
8238,2025-07-09 06:00:00,-999.0,-999.0,-999.0,-999.0,97.73,17.79,94.19,2.78,-999.0,-999.0,22.5
8239,2025-07-09 07:00:00,-999.0,-999.0,-999.0,-999.0,96.03,17.86,94.24,3.07,-999.0,-999.0,22.86
8240,2025-07-09 08:00:00,-999.0,-999.0,-999.0,-999.0,93.71,17.92,94.3,3.21,-999.0,-999.0,23.33
8241,2025-07-09 09:00:00,-999.0,-999.0,-999.0,-999.0,90.63,17.93,94.33,3.42,-999.0,-999.0,23.9
8242,2025-07-09 10:00:00,-999.0,-999.0,-999.0,-999.0,87.27,18.08,94.34,3.59,-999.0,-999.0,24.67
8243,2025-07-09 11:00:00,-999.0,-999.0,-999.0,-999.0,86.0,18.19,94.3,3.6,-999.0,-999.0,25.01
8244,2025-07-09 12:00:00,-999.0,-999.0,-999.0,-999.0,85.94,18.32,94.25,3.57,-999.0,-999.0,25.13
8245,2025-07-09 13:00:00,-999.0,-999.0,-999.0,-999.0,85.56,18.2,94.22,3.6,-999.0,-999.0,25.09
8246,2025-07-09 14:00:00,-999.0,-999.0,-999.0,-999.0,85.85,17.96,94.21,3.6,-999.0,-999.0,24.81
8247,2025-07-09 15:00:00,-999.0,-999.0,-999.0,-999.0,87.31,17.9,94.19,3.29,-999.0,-999.0,24.47
8248,2025-07-09 16:00:00,-999.0,-999.0,-999.0,-999.0,89.61,17.96,94.18,2.94,-999.0,-999.0,24.09
8249,2025-07-09 17:00:00,-999.0,-999.0,-999.0,-999.0,92.2,17.93,94.19,2.66,-999.0,-999.0,23.59
8250,2025-07-09 18:00:00,-999.0,-999.0,-999.0,-999.0,94.83,17.92,94.22,2.3,-999.0,-999.0,23.12
8251,2025-07-09 19:00:00,-999.0,-999.0,-999.0,-999.0,96.66,17.98,94.28,2.16,-999.0,-999.0,22.87
8252,2025-07-09 20:00:00,-999.0,-999.0,-999.0,-999.0,97.43,18.05,94.32,2.17,-999.0,-999.0,22.81
8253,2025-07-09 21:00:00,-999.0,-999.0,-999.0,-999.0,97.77,18.08,94.33,2.24,-999.0,-999.0,22.78
8254,2025-07-09 22:00:00,-999.0,-999.0,-999.0,-999.0,97.91,18.09,94.29,2.3,-999.0,-999.0,22.76
8255,2025-07-09 23:00:00,-999.0,-999.0,-999.0,-999.0,97.9,18.1,94.23,2.34,-999.0,-999.0,22.76
8256,2025-07-10 00:00:00,-999.0,-999.0,-999.0,-999.0,97.99,18.13,94.17,2.46,-999.0,-999.0,22.76
8257,2025-07-10 01:00:00,-999.0,-999.0,-999.0,-999.0,97.96,18.17,94.1,2.55,-999.0,-999.0,22.79
8258,2025-07-10 02:00:00,-999.0,-999.0,-999.0,-999.0,97.99,18.17,94.08,2.46,-999.0,-999.0,22.78
8259,2025-07-10 03:00:00,-999.0,-999.0,-999.0,-999.0,97.96,17.98,94.11,2.35,-999.0,-999.0,22.62
8260,2025-07-10 04:00:00,-999.0,-999.0,-999.0,-999.0,97.87,17.8,94.16,2.15,-999.0,-999.0,22.48
8261,2025-07-10 05:00:00,-999.0,-999.0,-999.0,-999.0,98.08,17.79,94.19,1.93,-999.0,-999.0,22.44
8262,2025-07-10 06:00:00,-999.0,-999.0,-999.0,-999.0,97.63,17.86,94.25,1.82,-999.0,-999.0,22.59
8263,2025-07-10 07:00:00,-999.0,-999.0,-999.0,-999.0,95.35,17.94,94.29,2.09,-999.0,-999.0,23.06
8264,2025-07-10 08:00:00,-999.0,-999.0,-999.0,-999.0,91.63,17.98,94.31,2.45,-999.0,-999.0,23.76
8265,2025-07-10 09:00:00,-999.0,-999.0,-999.0,-999.0,88.05,18.04,94.31,2.84,-999.0,-999.0,24.48
8266,2025-07-10 10:00:00,-999.0,-999.0,-999.0,-999.0,85.34,18.3,94.31,3.14,-999.0,-999.0,25.24
8267,2025-07-10 11:00:00,-999.0,-999.0,-999.0,-999.0,82.89,18.4,94.29,3.37,-999.0,-999.0,25.82
8268,2025-07-10 12:00:00,-999.0,-999.0,-999.0,-999.0,81.44,18.53,94.27,3.43,-999.0,-999.0,26.23
8269,2025-07-10 13:00:00,-999.0,-999.0,-999.0,-999.0,80.6,18.7,94.21,3.42,-999.0,-999.0,26.55
8270,2025-07-10 14:00:00,-999.0,-999.0,-999.0,-999.0,80.42,18.76,94.16,3.34,-999.0,-999.0,26.63
8271,2025-07-10 15:00:00,-999.0,-999.0,-999.0,-999.0,80.97,18.56,94.13,3.1,-999.0,-999.0,26.33
8272,2025-07-10 16:00:00,-999.0,-999.0,-999.0,-999.0,82.75,18.45,94.11,2.87,-999.0,-999.0,25.86
8273,2025-07-10 17:00:00,-999.0,-999.0,-999.0,-999.0,86.25,18.35,94.1,2.67,-999.0,-999.0,25.07
8274,2025-07-10 18:00:00,-999.0,-999.0,-999.0,-999.0,91.37,18.33,94.12,2.24,-999.0,-999.0,24.09
8275,2025-07-10 19:00:00,-999.0,-999.0,-999.0,-999.0,95.36,18.4,94.15,1.81,-999.0,-999.0,23.45
8276,2025-07-10 20:00:00,-999.0,-999.0,-999.0,-999.0,96.79,18.52,94.22,1.6,-999.0,-999.0,23.32
8277,2025-07-10 21:00:00,-999.0,-999.0,-999.0,-999.0,97.44,18.6,94.27,1.47,-999.0,-999.0,23.29
8278,2025-07-10 22:00:00,-999.0,-999.0,-999.0,-999.0,97.65,18.57,94.29,1.51,-999.0,-999.0,23.23
8279,2025-07-10 23:00:00,-999.0,-999.0,-999.0,-999.0,97.38,18.4,94.25,1.65,-999.0,-999.0,23.12
8280,2025-07-11 00:00:00,-999.0,-999.0,-999.0,-999.0,97.44,18.3,94.19,1.64,-999.0,-999.0,23.01
8281,2025-07-11 01:00:00,-999.0,-999.0,-999.0,-999.0,97.43,18.21,94.13,1.58,-999.0,-999.0,22.92
8282,2025-07-11 02:00:00,-999.0,-999.0,-999.0,-999.0,97.42,18.04,94.08,1.67,-999.0,-999.0,22.76
8283,2025-07-11 03:00:00,-999.0,-999.0,-999.0,-999.0,97.37,17.84,94.1,1.86,-999.0,-999.0,22.59
8284,2025-07-11 04:00:00,-999.0,-999.0,-999.0,-999.0,97.58,17.72,94.13,1.9,-999.0,-999.0,22.45
8285,2025-07-11 05:00:00,-999.0,-999.0,-999.0,-999.0,97.57,17.62,94.19,1.83,-999.0,-999.0,22.37
8286,2025-07-11 06:00:00,-999.0,-999.0,-999.0,-999.0,96.75,17.59,94.24,1.93,-999.0,-999.0,22.49
8287,2025-07-11 07:00:00,-999.0,-999.0,-999.0,-999.0,95.01,17.64,94.27,2.13,-999.0,-999.0,22.84
8288,2025-07-11 08:00:00,-999.0,-999.0,-999.0,-999.0,92.97,17.85,94.31,2.42,-999.0,-999.0,23.4
